Date,Time,DayOfWeek,CrimeType,Severity,WeaponUsed,VictimAge,VictimGender,SuspectAge,SuspectGender,Location,Temperature,PopulationDensity,PolicePatrolFrequency,ResponseTime,CrimeRate
2022-01-17,09:00 PM,Monday,Robbery,Medium,Knife,44.0,Female,44.0,Male,Rural,90.16963741298304,239.68625113861435,Low,5.841243084975665,0.5196678964659299
2022-06-21,10:00 PM,Tuesday,Robbery,Medium,None,44.0,Male,21.0,Female,Suburban,59.43861683664713,402.7073744801241,Medium,8.527741208316233,0.5196678964659299
2022-08-08,03:00 PM,Monday,Theft,Low,None,69.0,Female,44.0,Female,Suburban,59.43861683664713,526.6142077061036,Medium,20.21994900450984,0.5196678964659299
2022-06-07,04:00 AM,Tuesday,Assault,Medium,Other,37.0,Male,43.0,Female,Urban,35.39945205086617,509.97527340646695,Medium,16.689723712469167,0.8932666362670775
2022-02-15,06:00 AM,Tuesday,Assault,Low,None,44.0,Male,66.0,Male,Urban,28.150301131164525,157.5696620961691,Medium,10.644076871875702,0.5196678964659299
2022-01-06,09:00 AM,Thursday,Robbery,Low,None,44.0,Female,60.0,Male,Rural,92.8896401113566,436.04808501358843,Low,5.628493143907854,0.5196678964659299
2022-04-09,06:00 AM,Saturday,Assault,High,Firearm,31.0,Female,53.0,Male,Rural,59.43861683664713,510.81926368556066,High,23.07326680596509,0.5196678964659299
2022-08-21,01:00 AM,Sunday,Assault,High,Other,44.0,Female,30.0,Female,Suburban,80.80279214425391,563.7857107729627,Medium,16.689723712469167,0.5196678964659299
2022-02-06,06:00 PM,Sunday,Theft,High,Firearm,45.0,Male,69.0,Female,Urban,59.43861683664713,827.4426093254558,Medium,24.92120441930308,0.5196678964659299
2022-10-07,11:00 PM,Friday,Burglary,High,Knife,44.0,Male,44.0,Male,Rural,59.43861683664713,509.97527340646695,Low,16.689723712469167,0.6436792359571645
2022-12-15,05:00 PM,Thursday,Robbery,Medium,None,69.0,Male,34.0,Female,Rural,59.43861683664713,509.97527340646695,Low,27.582528184718985,0.6093037189565074
2022-10-29,01:00 AM,Saturday,Robbery,High,Knife,44.0,Female,58.0,Female,Rural,47.39160986366877,708.2345063118196,Low,16.689723712469167,0.4673572883316117
2022-06-30,11:00 PM,Thursday,Theft,Medium,Firearm,32.0,Female,53.0,Female,Suburban,63.718108882030116,578.0772734890114,Low,16.689723712469167,0.6264856399707573
2022-04-05,10:00 AM,Tuesday,Theft,High,None,39.0,Female,63.0,Male,Urban,59.43861683664713,714.5514768824434,High,16.17901261326659,0.5196678964659299
2022-04-09,01:00 AM,Saturday,Assault,Medium,None,47.0,Female,36.0,Female,Rural,59.43861683664713,509.97527340646695,High,15.923871527092444,0.9690376263025533
2022-07-07,01:00 AM,Thursday,Robbery,Low,Firearm,44.0,Male,44.0,Male,Urban,66.59480615106366,509.97527340646695,Medium,16.689723712469167,0.4672873581821201
2022-04-26,06:00 PM,Tuesday,Burglary,Medium,Firearm,44.0,Male,63.0,Male,Rural,34.9272077498534,682.476978252099,High,16.689723712469167,0.5736532029887571
2022-07-10,03:00 PM,Sunday,Theft,Medium,Firearm,40.0,Male,44.0,Male,Rural,35.058575981523646,509.97527340646695,Medium,18.021850915872143,0.44480549505878175
2022-09-10,04:00 PM,Saturday,Burglary,High,Firearm,25.0,Male,45.0,Male,Urban,34.73989212581394,657.4060605156367,Medium,16.689723712469167,0.5196678964659299
2022-06-10,04:00 PM,Friday,Burglary,Medium,Firearm,35.0,Female,18.0,Male,Urban,59.43861683664713,371.0988419770655,High,25.754814076739283,0.5196678964659299
2022-09-13,05:00 AM,Tuesday,Robbery,Low,None,44.0,Female,59.0,Female,Urban,67.02387594973479,911.5232484728441,Medium,28.903321408559226,0.0178337901936233
2022-11-19,01:00 AM,Saturday,Robbery,Low,Firearm,48.0,Female,44.0,Male,Suburban,87.22785420708065,608.0013751467981,Low,22.45681483826366,0.5411615591006584
2022-05-08,04:00 PM,Sunday,Theft,High,None,31.0,Male,65.0,Male,Rural,21.399857118991086,509.97527340646695,Medium,16.689723712469167,0.5196678964659299
2022-01-18,02:00 AM,Tuesday,Robbery,Low,None,51.0,Male,57.0,Male,Suburban,59.43861683664713,477.31379116920726,Low,16.689723712469167,0.026383618005538345
2022-10-08,05:00 AM,Saturday,Robbery,Medium,Firearm,35.0,Female,50.0,Female,Urban,59.43861683664713,768.5382520064526,High,16.98539496567755,0.5196678964659299
2022-08-11,02:00 AM,Thursday,Robbery,Low,Firearm,51.0,Female,44.0,Female,Rural,59.43861683664713,804.4278336456588,High,17.84259664056389,0.2586498621593005
2022-02-23,07:00 PM,Wednesday,Burglary,High,Other,28.0,Male,25.0,Female,Suburban,46.13911124549069,519.8672001255709,Medium,16.689723712469167,0.34065507728729927
2022-02-27,02:00 AM,Sunday,Theft,Medium,None,58.0,Female,41.0,Female,Rural,47.969151904617775,900.010192289736,Low,16.689723712469167,0.06408458760406621
2022-11-19,09:00 PM,Saturday,Assault,High,Firearm,29.0,Male,33.0,Male,Suburban,67.70771979974208,304.2850153345827,Medium,19.655204154762725,0.17950026049435064
2022-12-26,07:00 AM,Monday,Burglary,Medium,Firearm,66.0,Male,67.0,Male,Urban,41.93703112993176,509.97527340646695,High,24.106391850603533,0.5196678964659299
2022-06-23,12:00 PM,Thursday,Robbery,Low,Firearm,32.0,Male,44.0,Female,Suburban,22.12866928621473,509.97527340646695,Medium,29.828852589754014,0.4935308302326209
2022-10-07,03:00 AM,Friday,Burglary,High,Other,44.0,Female,55.0,Female,Rural,59.43861683664713,509.97527340646695,Medium,23.957565430262964,0.8806684625501484
2022-04-24,06:00 PM,Sunday,Robbery,High,Other,66.0,Female,61.0,Female,Rural,70.05199303531626,509.97527340646695,Low,24.840810356389525,0.3972421314668352
2022-10-15,07:00 AM,Saturday,Robbery,Medium,Knife,44.0,Male,44.0,Female,Rural,66.46047992445273,866.0315197661091,High,16.689723712469167,0.2687007357542682
2022-12-08,06:00 PM,Thursday,Burglary,High,None,43.0,Female,44.0,Male,Rural,79.33473031934585,134.33460360842105,Medium,29.648066474250445,0.34759981445865096
2022-05-31,07:00 PM,Tuesday,Theft,Medium,Knife,35.0,Male,64.0,Female,Urban,74.018467004963,871.7452273973875,Low,20.99890962786426,0.7127717935169045
2022-05-07,01:00 AM,Saturday,Robbery,Medium,Firearm,44.0,Male,33.0,Female,Suburban,36.47055905426569,354.5889112227154,Medium,26.50633215999261,0.5196678964659299
2022-06-04,07:00 PM,Saturday,Theft,Medium,Other,44.0,Male,29.0,Female,Urban,59.43861683664713,219.4149368068055,Low,16.689723712469167,0.9041912075524279
2022-09-30,02:00 AM,Friday,Assault,Medium,Other,55.0,Male,44.0,Female,Urban,59.43861683664713,509.97527340646695,Low,28.246462512514025,0.6021687693888833
2022-04-14,01:00 PM,Thursday,Robbery,Low,Knife,44.0,Female,44.0,Female,Urban,59.43861683664713,447.0700826131927,Medium,14.535383594583912,0.5196678964659299
2022-10-26,09:00 PM,Wednesday,Theft,Medium,Other,40.0,Male,44.0,Female,Rural,59.43861683664713,288.63240437424383,High,6.9665514578564665,0.7857527238867329
2022-09-03,06:00 PM,Saturday,Theft,High,Firearm,44.0,Male,44.0,Female,Rural,88.68800855859986,354.5392067156741,High,9.29684256348117,0.9475338507334452
2022-06-25,06:00 PM,Saturday,Assault,Low,Other,67.0,Female,44.0,Male,Rural,59.43861683664713,509.97527340646695,Low,16.689723712469167,0.5196678964659299
2022-02-08,04:00 PM,Tuesday,Theft,High,Knife,44.0,Male,51.0,Male,Suburban,70.26776940395555,509.97527340646695,High,16.689723712469167,0.24987621016547767
2022-06-19,10:00 AM,Sunday,Theft,Low,Firearm,44.0,Male,20.0,Male,Rural,59.43861683664713,593.6696238149011,Low,16.689723712469167,0.5196678964659299
2022-09-04,08:00 AM,Sunday,Assault,Medium,Knife,44.0,Female,41.0,Male,Suburban,28.452027635914455,469.7610226865107,High,16.689723712469167,0.498872821153881
2022-01-26,06:00 AM,Wednesday,Robbery,Low,Other,22.0,Female,59.0,Male,Rural,59.43861683664713,509.97527340646695,Medium,18.588491164376897,0.9891855748647834
2022-12-21,09:00 PM,Wednesday,Theft,Low,Knife,44.0,Female,44.0,Male,Rural,59.43861683664713,759.1295224142583,High,22.79205148387715,0.4623617841477333
2022-11-02,10:00 PM,Wednesday,Theft,High,Knife,46.0,Male,44.0,Female,Urban,59.43861683664713,898.834472823652,Low,10.273183402662799,0.5196678964659299
2022-01-13,10:00 AM,Thursday,Theft,High,None,45.0,Female,37.0,Female,Urban,59.43861683664713,768.9497617572772,Low,21.813060105953483,0.9773690607776359
2022-11-12,07:00 AM,Saturday,Burglary,Medium,Other,28.0,Female,57.0,Male,Urban,59.43861683664713,365.40066701179524,High,16.689723712469167,0.5196678964659299
2022-11-09,08:00 AM,Wednesday,Assault,Low,Other,18.0,Male,27.0,Female,Suburban,86.75666022848773,509.97527340646695,Medium,18.965558421654734,0.17825014395796335
2022-02-05,12:00 PM,Saturday,Burglary,Low,Knife,44.0,Male,36.0,Male,Suburban,24.497112436790278,509.97527340646695,Low,27.590446744967764,0.9046052531128693
2022-06-22,04:00 AM,Wednesday,Assault,Low,None,36.0,Male,20.0,Female,Rural,59.43861683664713,173.80208868672636,Low,16.689723712469167,0.3406668208217446
2022-01-20,09:00 PM,Thursday,Robbery,Medium,Other,26.0,Male,41.0,Female,Suburban,88.06822058576763,509.97527340646695,Low,16.689723712469167,0.5196678964659299
2022-11-17,08:00 PM,Thursday,Robbery,Medium,Firearm,44.0,Male,44.0,Female,Rural,42.89080339666515,817.3172505918542,Low,15.71662060973712,0.5196678964659299
2022-09-21,09:00 AM,Wednesday,Theft,Medium,Knife,51.0,Female,20.0,Female,Suburban,71.23578191946024,284.0308348801868,Low,8.167818380855971,0.5301155650353153
2022-05-22,02:00 PM,Sunday,Assault,Medium,Other,44.0,Female,44.0,Female,Suburban,45.13296510695777,110.09073845374562,Medium,19.157403593102188,0.5196678964659299
2022-05-23,10:00 AM,Monday,Robbery,Medium,Firearm,21.0,Female,33.0,Female,Suburban,96.63768531859633,175.12405844603734,High,16.689723712469167,0.5196678964659299
2022-04-02,02:00 AM,Saturday,Assault,High,Other,53.0,Male,44.0,Male,Urban,22.673885794840302,865.8077201031011,Medium,12.11489486339796,0.5196678964659299
2022-12-20,12:00 AM,Tuesday,Robbery,Low,Firearm,44.0,Male,32.0,Male,Suburban,66.3834275066364,652.0941205099232,Medium,16.689723712469167,0.17418418806801672
2022-11-18,02:00 PM,Friday,Burglary,Low,Knife,44.0,Male,52.0,Female,Urban,59.43861683664713,509.97527340646695,Low,13.383455958705257,0.5902311974063588
2022-10-15,07:00 PM,Saturday,Robbery,Low,Other,44.0,Female,44.0,Male,Urban,59.43861683664713,509.97527340646695,Medium,16.689723712469167,0.6952741329444169
2022-08-03,06:00 PM,Wednesday,Burglary,Low,Other,30.0,Female,44.0,Female,Suburban,34.07122267349297,509.97527340646695,Low,16.689723712469167,0.34385357554257934
2022-12-08,03:00 AM,Thursday,Robbery,Low,None,44.0,Male,61.0,Male,Rural,59.43861683664713,509.97527340646695,Medium,16.689723712469167,0.6938806887083223
2022-02-20,02:00 AM,Sunday,Theft,Low,Knife,44.0,Female,43.0,Female,Rural,59.54966488366065,271.5281767005355,Low,8.122995268515835,0.8842073518293186
2022-06-02,05:00 PM,Thursday,Burglary,Low,Firearm,23.0,Male,44.0,Male,Rural,59.43861683664713,871.1828378346778,Low,16.689723712469167,0.4721167442332409
2022-07-05,06:00 AM,Tuesday,Robbery,Low,Other,65.0,Female,51.0,Female,Suburban,36.93714977183767,509.97527340646695,Medium,5.310639844848307,0.3829093281797856
2022-03-04,04:00 PM,Friday,Theft,High,Other,29.0,Female,44.0,Male,Rural,31.539201689448284,509.97527340646695,Medium,26.99526089299213,0.2511584013582857
2022-07-09,08:00 AM,Saturday,Burglary,Low,Firearm,68.0,Female,48.0,Female,Urban,59.43861683664713,65.31841405360414,High,6.127221400134748,0.6042054798633042
2022-05-05,04:00 AM,Thursday,Theft,High,Knife,44.0,Male,67.0,Male,Rural,60.04956258671448,404.0242733994399,High,16.689723712469167,0.879852048038716
2022-05-30,11:00 AM,Monday,Assault,Medium,None,44.0,Female,37.0,Female,Suburban,92.9428089905417,509.97527340646695,High,26.799627406123925,0.32466126718519406
2022-11-10,02:00 AM,Thursday,Assault,Low,None,44.0,Female,29.0,Female,Rural,31.729164572787383,509.97527340646695,Medium,16.689723712469167,0.3962355245373035
2022-02-27,07:00 AM,Sunday,Burglary,Medium,Other,43.0,Male,40.0,Female,Urban,71.67423144184315,119.09944868833668,Medium,16.689723712469167,0.4066255175499839
2022-12-08,11:00 AM,Thursday,Robbery,Medium,Firearm,46.0,Female,21.0,Male,Suburban,38.630331692145205,509.97527340646695,Low,16.689723712469167,0.5608123417775172
2022-11-01,09:00 AM,Tuesday,Burglary,Medium,Other,50.0,Male,40.0,Male,Rural,59.43861683664713,256.8917616791901,High,16.689723712469167,0.22840896156743862
2022-06-29,05:00 AM,Wednesday,Theft,High,Firearm,44.0,Male,65.0,Male,Suburban,59.43861683664713,509.97527340646695,Low,17.242600796446375,0.5196678964659299
2022-06-19,02:00 PM,Sunday,Robbery,Medium,None,42.0,Male,65.0,Female,Suburban,59.43861683664713,813.0515170818885,Low,24.06427781978882,0.2956022775042213
2022-11-22,05:00 PM,Tuesday,Assault,Medium,Knife,27.0,Male,44.0,Male,Suburban,59.43861683664713,509.97527340646695,Low,25.834440610791596,0.7053626908966819
2022-09-28,10:00 PM,Wednesday,Robbery,Medium,Firearm,44.0,Male,44.0,Female,Rural,44.75700611569459,753.8390463858863,Low,16.689723712469167,0.5196678964659299
2022-02-23,09:00 AM,Wednesday,Assault,Low,None,40.0,Female,44.0,Male,Suburban,55.837732510575194,678.7672966042552,High,16.689723712469167,0.5858976033527569
2022-04-11,07:00 PM,Monday,Robbery,Low,Other,38.0,Male,44.0,Male,Rural,52.43773410643348,509.97527340646695,Low,16.76183299192892,0.17960873882730288
2022-09-21,08:00 PM,Wednesday,Robbery,High,Firearm,38.0,Male,44.0,Male,Urban,59.43861683664713,818.415612081887,Medium,18.19518408897075,0.7350231981781705
2022-02-22,04:00 PM,Tuesday,Robbery,High,Knife,60.0,Male,38.0,Male,Rural,43.37991653915103,329.9663013912516,Medium,29.992690945545775,0.1886205190426311
2022-03-01,12:00 AM,Tuesday,Theft,Low,Other,44.0,Male,42.0,Female,Urban,59.43861683664713,592.6522718639413,Medium,26.082574153804032,0.5196678964659299
2022-04-18,09:00 PM,Monday,Theft,High,Other,44.0,Female,44.0,Male,Rural,48.36385670628859,758.1278521844625,High,14.0442501443245,0.5196678964659299
2022-01-05,05:00 PM,Wednesday,Burglary,Low,None,50.0,Male,66.0,Male,Suburban,65.16752650322573,410.0081143218822,Low,16.689723712469167,0.7092971369176653
2022-04-13,09:00 AM,Wednesday,Burglary,Medium,Firearm,41.0,Female,69.0,Female,Rural,40.18581954109962,509.97527340646695,High,16.689723712469167,0.5196678964659299
2022-07-15,09:00 PM,Friday,Assault,Medium,Other,61.0,Male,39.0,Female,Suburban,59.43861683664713,509.97527340646695,Low,22.597835653202694,0.5196678964659299
2022-09-19,03:00 AM,Monday,Theft,High,Knife,44.0,Female,44.0,Male,Urban,41.25484518930108,827.065319631696,High,16.689723712469167,0.5196678964659299
2022-12-16,04:00 AM,Friday,Assault,Low,Firearm,44.0,Male,44.0,Male,Rural,59.43861683664713,509.97527340646695,High,16.689723712469167,0.5196678964659299
2022-02-16,08:00 AM,Wednesday,Burglary,Low,Knife,21.0,Male,69.0,Female,Suburban,28.278005091726772,509.97527340646695,Low,16.689723712469167,0.5196678964659299
2022-12-21,03:00 AM,Wednesday,Assault,High,Other,64.0,Female,44.0,Female,Urban,59.43861683664713,509.97527340646695,High,16.220792329516215,0.6152282028002035
2022-11-07,03:00 AM,Monday,Burglary,Low,Knife,44.0,Male,32.0,Female,Urban,59.43861683664713,908.1099411269685,Low,16.689723712469167,0.4431800751446595
2022-11-04,11:00 PM,Friday,Theft,Medium,None,44.0,Female,63.0,Male,Rural,59.43861683664713,509.97527340646695,Medium,16.689723712469167,0.5196678964659299
2022-05-24,05:00 PM,Tuesday,Robbery,High,Knife,26.0,Male,69.0,Male,Urban,97.4661568079404,270.4746489728568,Medium,22.231100499050577,0.8628792840992251
2022-09-26,04:00 AM,Monday,Theft,High,Firearm,38.0,Female,44.0,Male,Suburban,56.230668833240934,509.97527340646695,Medium,20.192745205675116,0.0798564245822565
2022-05-04,08:00 AM,Wednesday,Assault,Low,Knife,37.0,Male,63.0,Female,Urban,59.43861683664713,509.97527340646695,High,16.689723712469167,0.5196678964659299
2022-04-16,09:00 AM,Saturday,Assault,High,Knife,36.0,Male,42.0,Female,Urban,59.43861683664713,864.177576914049,Medium,16.720473950381034,0.4930291045210393
2022-06-07,07:00 PM,Tuesday,Theft,Low,None,44.0,Female,44.0,Female,Suburban,59.43861683664713,444.35181801218596,Low,12.344046825684657,0.5196678964659299
2022-05-27,06:00 AM,Friday,Theft,Low,Knife,44.0,Male,41.0,Male,Urban,35.06420199336851,509.97527340646695,Medium,16.689723712469167,0.5196678964659299
2022-05-25,10:00 PM,Wednesday,Burglary,Low,Knife,54.0,Male,22.0,Female,Urban,59.43861683664713,465.89240343463894,Medium,16.689723712469167,0.9226231491291074
2022-04-30,10:00 AM,Saturday,Assault,Low,Other,44.0,Male,23.0,Male,Urban,27.441392741014,269.1978606967011,High,16.689723712469167,0.05671995355173787
2022-11-15,06:00 AM,Tuesday,Assault,Low,Other,44.0,Male,66.0,Female,Urban,31.50943730746638,509.97527340646695,Low,13.517135589370039,0.5196678964659299
2022-10-02,09:00 PM,Sunday,Theft,High,Firearm,54.0,Male,60.0,Male,Suburban,59.43861683664713,783.6541789956306,High,16.689723712469167,0.17826178148877347
2022-04-02,08:00 PM,Saturday,Robbery,Medium,Other,65.0,Male,65.0,Male,Urban,53.83548349932462,509.97527340646695,High,19.678320039605023,0.5196678964659299
2022-02-27,08:00 AM,Sunday,Assault,Medium,Other,56.0,Female,44.0,Female,Suburban,59.43861683664713,836.202156606667,Low,6.667057509075614,0.7150763673777757
2022-12-12,04:00 PM,Monday,Robbery,High,Other,44.0,Female,64.0,Male,Urban,59.43861683664713,509.97527340646695,High,25.74171700662738,0.6146411190545019
2022-08-17,03:00 PM,Wednesday,Theft,High,Other,44.0,Female,40.0,Female,Urban,30.425634653786872,616.2607345455654,Low,19.059459509610054,0.5196678964659299
2022-04-27,08:00 AM,Wednesday,Theft,Medium,None,52.0,Male,44.0,Male,Urban,59.43861683664713,135.16961967389506,Medium,16.689723712469167,0.8791102238929648
2022-11-14,01:00 AM,Monday,Burglary,Medium,Other,64.0,Female,44.0,Female,Urban,35.7746385574453,370.49112443941567,Low,16.689723712469167,0.5196678964659299
2022-10-06,02:00 AM,Thursday,Assault,Medium,None,65.0,Male,35.0,Female,Suburban,27.808803048719327,509.97527340646695,Low,12.287103421063412,0.6648000438670849
2022-05-07,08:00 PM,Saturday,Robbery,Medium,None,44.0,Male,38.0,Male,Suburban,59.43861683664713,963.4665367370541,Low,16.759289184621665,0.5196678964659299
2022-05-09,01:00 PM,Monday,Burglary,Medium,Other,44.0,Male,45.0,Female,Suburban,93.89851167014208,509.97527340646695,High,16.689723712469167,0.5196678964659299
2022-02-27,08:00 AM,Sunday,Assault,Low,Knife,52.0,Male,44.0,Male,Rural,59.43861683664713,509.97527340646695,Low,16.689723712469167,0.5800384879009225
2022-05-02,01:00 AM,Monday,Burglary,High,None,61.0,Female,39.0,Female,Urban,48.32516498840753,262.42242090748755,Low,29.238921880579632,0.5196678964659299
2022-01-01,12:00 AM,Saturday,Theft,Low,Knife,58.0,Male,57.0,Female,Urban,72.46566138619143,509.97527340646695,Low,16.689723712469167,0.5196678964659299
2022-08-27,10:00 AM,Saturday,Assault,Medium,Knife,24.0,Female,40.0,Female,Suburban,59.43861683664713,377.36676594062317,Medium,16.689723712469167,0.5196678964659299
2022-10-17,04:00 AM,Monday,Burglary,Medium,Other,58.0,Male,20.0,Female,Rural,74.16994107860512,202.935210103006,Low,6.6133970961169055,0.28636606788715857
2022-04-06,08:00 PM,Wednesday,Burglary,Medium,Firearm,44.0,Female,44.0,Male,Urban,59.43861683664713,585.0061690312572,High,16.689723712469167,0.7642442212198117
2022-05-06,08:00 AM,Friday,Robbery,Low,Other,35.0,Female,67.0,Female,Suburban,59.43861683664713,946.5854143275753,Low,16.689723712469167,0.539615850601837
2022-04-28,05:00 AM,Thursday,Burglary,Low,Firearm,44.0,Female,44.0,Female,Urban,41.28810948298469,509.97527340646695,Low,11.886447753454256,0.5196678964659299
2022-02-17,11:00 PM,Thursday,Assault,Medium,Firearm,30.0,Female,42.0,Male,Urban,59.43861683664713,509.97527340646695,Medium,16.689723712469167,0.526519447733236
2022-03-30,02:00 PM,Wednesday,Assault,Low,Other,53.0,Female,44.0,Male,Suburban,56.445342559208704,941.5252583898872,Low,14.174831677048683,0.39573686336671865
2022-08-25,05:00 PM,Thursday,Robbery,Low,Other,44.0,Female,66.0,Male,Suburban,59.43861683664713,212.53166851430393,High,12.925024243357598,0.1803559682816519
2022-09-29,10:00 PM,Thursday,Assault,Medium,Firearm,19.0,Male,44.0,Male,Urban,59.43861683664713,157.58127905782885,Low,16.689723712469167,0.8415157240621232
2022-07-08,01:00 PM,Friday,Theft,Low,Other,44.0,Female,28.0,Male,Urban,86.59128333615263,509.97527340646695,High,26.157183412161505,0.5196678964659299
2022-07-11,05:00 PM,Monday,Assault,High,Firearm,26.0,Male,22.0,Male,Suburban,99.32994743689825,868.7516321300884,Medium,16.689723712469167,0.5196678964659299
2022-03-10,12:00 AM,Thursday,Assault,High,Knife,26.0,Female,44.0,Female,Urban,59.43861683664713,503.25432680922984,Low,16.689723712469167,0.012595038169426753
2022-10-05,03:00 AM,Wednesday,Burglary,High,Other,55.0,Male,54.0,Male,Urban,59.43861683664713,994.8360438502986,Medium,16.689723712469167,0.09600694650615271
2022-12-15,02:00 AM,Thursday,Burglary,High,Knife,44.0,Female,62.0,Female,Suburban,73.94348589600197,509.97527340646695,Low,15.598263375741656,0.5196678964659299
2022-09-04,10:00 PM,Sunday,Assault,Medium,None,39.0,Female,44.0,Male,Urban,59.43861683664713,120.37116184992536,High,6.661828255229289,0.05427118538937359
2022-03-17,04:00 AM,Thursday,Robbery,Medium,Knife,44.0,Male,46.0,Female,Urban,98.84805871622403,509.97527340646695,Medium,5.0396161116585025,0.5966305323571411
2022-06-03,05:00 PM,Friday,Burglary,Medium,Knife,44.0,Female,44.0,Female,Rural,74.93428893793036,509.97527340646695,Low,18.082311572224874,0.08686290798618279
2022-05-24,01:00 AM,Tuesday,Robbery,High,Firearm,44.0,Female,44.0,Female,Suburban,59.43861683664713,323.0324071532084,High,13.601887334258892,0.5196678964659299
2022-03-27,11:00 AM,Sunday,Assault,High,Knife,44.0,Female,65.0,Male,Rural,83.88446705044792,509.97527340646695,Medium,29.92829735395915,0.5196678964659299
2022-07-04,06:00 PM,Monday,Assault,Low,Other,62.0,Male,44.0,Male,Rural,59.43861683664713,509.97527340646695,Low,16.689723712469167,0.0593088948010968
2022-10-12,05:00 PM,Wednesday,Theft,Low,Firearm,62.0,Female,18.0,Male,Rural,82.45594433373029,509.97527340646695,Medium,24.03188640876031,0.5196678964659299
2022-08-08,04:00 AM,Monday,Burglary,High,None,44.0,Male,44.0,Male,Urban,59.43861683664713,509.97527340646695,Low,28.881069207183593,0.5196678964659299
2022-03-10,01:00 PM,Thursday,Assault,High,Other,26.0,Female,44.0,Female,Urban,50.626671581474824,509.97527340646695,High,16.689723712469167,0.6413932487233165
2022-02-16,04:00 AM,Wednesday,Theft,High,None,41.0,Female,44.0,Male,Rural,70.45082359864644,509.97527340646695,High,12.954686986409717,0.5196678964659299
2022-04-04,01:00 AM,Monday,Burglary,High,Knife,44.0,Male,28.0,Female,Rural,54.411418567746104,593.6994263485727,Medium,9.14968054009691,0.14155210947710606
2022-08-26,09:00 AM,Friday,Assault,Low,Other,44.0,Female,44.0,Female,Rural,55.021204399050276,509.97527340646695,Medium,16.689723712469167,0.8341254332472459
2022-07-23,11:00 AM,Saturday,Assault,High,Other,53.0,Female,61.0,Male,Urban,44.82967112864961,322.50431336483996,Low,14.456847342071825,0.5196678964659299
2022-08-06,01:00 AM,Saturday,Burglary,Low,None,35.0,Male,29.0,Male,Rural,80.97036963602596,509.97527340646695,High,16.82931629077391,0.21305735073300613
2022-12-07,11:00 AM,Wednesday,Burglary,High,Other,20.0,Female,44.0,Male,Rural,59.43861683664713,201.761987222247,Low,16.689723712469167,0.5196678964659299
2022-02-08,06:00 AM,Tuesday,Burglary,High,Other,45.0,Male,44.0,Female,Suburban,95.26006873875689,205.86040885206842,High,16.689723712469167,0.5196678964659299
2022-04-10,09:00 PM,Sunday,Assault,High,Other,23.0,Male,44.0,Male,Suburban,33.982502789994705,509.97527340646695,Medium,15.477193841774149,0.9841933917185635
2022-10-16,07:00 AM,Sunday,Assault,Low,Knife,61.0,Male,25.0,Female,Urban,59.43861683664713,509.97527340646695,Low,16.689723712469167,0.5196678964659299
2022-09-11,09:00 PM,Sunday,Theft,Low,None,44.0,Female,44.0,Male,Suburban,78.99451531416977,910.4689511046255,Low,16.689723712469167,0.5196678964659299
2022-08-10,03:00 AM,Wednesday,Robbery,Medium,Other,44.0,Male,47.0,Female,Suburban,59.43861683664713,976.3328112222972,High,22.44929477309034,0.6236278328613161
2022-12-23,11:00 AM,Friday,Burglary,High,Firearm,44.0,Male,26.0,Male,Suburban,59.43861683664713,270.67517139163,High,5.0394855269477965,0.5587069945960965
2022-01-23,05:00 PM,Sunday,Assault,Medium,Firearm,57.0,Female,56.0,Male,Urban,41.43978135075024,887.2326683333871,High,16.689723712469167,0.5196678964659299
2022-09-07,01:00 PM,Wednesday,Assault,Medium,Firearm,18.0,Male,48.0,Female,Suburban,92.97665894252205,509.97527340646695,Medium,16.689723712469167,0.2733288766658907
2022-01-10,07:00 PM,Monday,Burglary,Low,Firearm,53.0,Female,38.0,Male,Urban,59.43861683664713,157.1985172910402,Low,22.818843869064604,0.9246626882915957
2022-09-03,11:00 PM,Saturday,Robbery,Low,Knife,44.0,Female,44.0,Male,Rural,59.43861683664713,876.5236792441574,High,16.689723712469167,0.35424600318924426
2022-11-21,04:00 AM,Monday,Burglary,Medium,Other,60.0,Female,44.0,Male,Suburban,40.57218808872767,654.3003529114377,Medium,11.656142484850086,0.5196678964659299
2022-04-10,07:00 AM,Sunday,Robbery,High,None,52.0,Female,44.0,Male,Urban,77.55105244598562,509.97527340646695,High,16.689723712469167,0.5196678964659299
2022-10-17,05:00 AM,Monday,Assault,Low,Other,44.0,Male,69.0,Male,Suburban,22.2497205022339,458.3396946373524,Low,15.498467133705955,0.26306971383354116
2022-06-29,05:00 AM,Wednesday,Robbery,High,Knife,66.0,Male,42.0,Male,Rural,50.0257076618411,322.89481013321426,High,16.689723712469167,0.5196678964659299
2022-08-11,01:00 PM,Thursday,Theft,High,Firearm,44.0,Male,29.0,Male,Urban,59.43861683664713,749.9548402746872,Low,13.345372792730934,0.6964377927022132
2022-09-07,12:00 AM,Wednesday,Assault,Medium,Knife,61.0,Male,18.0,Female,Urban,59.43861683664713,509.97527340646695,Medium,16.689723712469167,0.5196678964659299
2022-05-27,05:00 AM,Friday,Theft,Medium,Other,44.0,Male,39.0,Female,Urban,85.84028595575478,509.97527340646695,Medium,21.731427314491206,0.1486725636961821
2022-04-06,11:00 PM,Wednesday,Burglary,Medium,None,44.0,Female,57.0,Male,Rural,59.43861683664713,102.00773314661537,High,16.689723712469167,0.5196678964659299
